,User,Follows_Count,Language,Date_Tweet,Source_of_Tweet,Tweet,Hashtags,Place
8395,SNagels11,67,fr,2010-06-27 23:32:35+00:00,Twitter Web Client,#cuptweets #ESP #POR 2-1 prediction via http://cuptweets.com #worldcup,"['cuptweets', 'ESP', 'POR', 'worldcup']",
8396,wandahennig,823,en,2010-06-27 23:32:33+00:00,Gremlin Social,"Another bleeping beautiful day in #Durban – warm, safe and ready for #WorldCup 2010. http://bit.ly/aCBmJq #soccer #SouthAfrica2010","['Durban', 'WorldCup', 'soccer', 'SouthAfrica2010']",
8397,joe_kearns,188,en,2010-06-27 23:32:31+00:00,TweetDeck,RT @glennztees: Optical illusions of the day http://bit.ly/cSbfr3 #eng #worldcup,"['eng', 'worldcup']",
8398,AGSTlN,1053,en,2010-06-27 23:32:29+00:00,Twitter Web Client,Germany game was beautiful. They will meet Argentina in the quarter-final. I am a little worried. #worldcup,['worldcup'],
8399,SNagels11,67,fr,2010-06-27 23:32:17+00:00,Twitter Web Client,#cuptweets #BRA #CHI 2-1 prediction via http://cuptweets.com #worldcup,"['cuptweets', 'BRA', 'CHI', 'worldcup']",
8400,ZuuX,42,en,2010-06-27 23:32:08+00:00,Twitter Web Client,So it's #ger vs #arg #Worldcup,"['ger', 'arg', 'Worldcup']",
8401,SabrinaSiddiqui,81936,en,2010-06-27 23:32:06+00:00,Twitter Web Client,Can't help but love #Arg. Waiting for Messi to get a goal already though! #WorldCup,"['Arg', 'WorldCup']",
8402,owrange,1578,en,2010-06-27 23:32:01+00:00,Gravity,"Before i sleep & now that i'm up, tweets frm my twitter timeline are still the same - #worldcup",['worldcup'],
8403,MKanoli,868,en,2010-06-27 23:31:57+00:00,Twitter for iPhone,RT @KING5Seattle: US-Ghana game sets 2010 #WorldCup  viewing record: http://bit.ly/bmj0Fh,['WorldCup'],
8404,gnarlyb,256,en,2010-06-27 23:31:51+00:00,Twitter for iPhone,"Capello is the greatest coach of this generation, whether he stays or goes there's something seriously wrong with English football #worldcup",['worldcup'],
8405,lferthal,84,en,2010-06-27 23:31:46+00:00,Twitter Web Client,this is time for Africa... #worldcup #Shakira,"['worldcup', 'Shakira']",
8406,lacreid,880,en,2010-06-27 23:31:40+00:00,Twitter for iPhone,Moronic Blatter piece on refusing technology in football. Comparing sandlot games to #worldcup --ridiculous. http://bit.ly/9yVXgi,['worldcup'],
8407,pavankumar21,45,en,2010-06-27 23:31:36+00:00,Twitter Web Client,Now I'm officially cheering for #ARG  to crush #GER  in the quarter finals  on next Saturday ! #worldcup,"['ARG', 'GER', 'worldcup']",
8408,goddesslarae,461,en,2010-06-27 23:31:31+00:00,Twitter Web Client,RT @MuZiKal_LaffTAU: Diddy just finished ref-fing @ #worldcup....BWAHH HAHAHA!!!!!!,['worldcup'],
8409,SanaJavid,812,en,2010-06-27 23:31:17+00:00,Twitter Web Client,Is @RealKaka playing tomorow ? #BRA  #Worldcup  #fb,"['BRA', 'Worldcup', 'fb']",
8410,AriellaFerraza,365,en,2010-06-27 23:31:14+00:00,Twitter Web Client,RT @keemanxp Go go #GER! #Worldcup,"['GER', 'Worldcup']",
8411,twirus_scand,268,en,2010-06-27 23:31:12+00:00,Twitter Web Client,Top5 popular words: 1^ Iphone 2^ #worldcup 3^ England 4^ #vm10 5^ #BETbieber http://scandinavia.twirus.com,"['worldcup', 'vm10', 'BETbieber']",
8412,a_snider,66,en,2010-06-27 23:31:11+00:00,Scope App,Wow #england. Just wow. Crushing #worldcup dreams... Why did I save this game to watch? Christ.,"['england', 'worldcup']",
8413,martinlieberman,6848,en,2010-06-27 23:31:10+00:00,Twitter Web Client,Is this one of the best @NewYorkPost headlines of all time? I think so: http://bit.ly/cyMNkP #worldcup #usa,"['worldcup', 'usa']",
8414,UnitedStatesff,480,en,2010-06-27 23:31:03+00:00,Twitter Web Client,"USA ELIMINATED From World Cup: Ghana Wins In Extra Time, 2-1 http://ffd.me/cwebuN #worldcup #USA","['worldcup', 'USA']","Place(fullName='Clifford, KS', name='Clifford', type='city', country='United States', countryCode='US')"
8415,ghanaff,799,en,2010-06-27 23:31:00+00:00,Twitter Web Client,"USA ELIMINATED From World Cup: Ghana Wins In Extra Time, 2-1 http://ffd.me/cwebuN #worldcup #gha","['worldcup', 'gha']",
8416,worldcup2010ff,464,en,2010-06-27 23:30:59+00:00,Twitter Web Client,"USA ELIMINATED From World Cup: Ghana Wins In Extra Time, 2-1 http://ffd.me/cwebuN #worldcup",['worldcup'],
8417,DramIAm,1300,en,2010-06-27 23:30:59+00:00,Twitter Web Client,RT @RealSkipBayless: #WorldCup calls or noncalls so blatantly bad that they go beyond competence and bring allegiance into question.,['WorldCup'],
8418,Mexicoff,393,en,2010-06-27 23:30:58+00:00,Twitter Web Client,World Cup 2010: Argentina Defeats Mexico 3-1 http://ffd.me/aRpImW #worldcup #mex,"['worldcup', 'mex']",
8419,Argentinaff,578,en,2010-06-27 23:30:57+00:00,Twitter Web Client,World Cup 2010: Argentina Defeats Mexico 3-1 http://ffd.me/aRpImW #worldcup #arg,"['worldcup', 'arg']",
8420,worldcup2010ff,464,en,2010-06-27 23:30:57+00:00,Twitter Web Client,World Cup 2010: Argentina Defeats Mexico 3-1 http://ffd.me/aRpImW #worldcup,['worldcup'],
8421,WRipetti,34,es,2010-06-27 23:30:45+00:00,Twitter Web Client,¡Grande Chile! ====&lt;() #chi http://worldcup.tweetbeat.com #worldcup @tweetbeat,"['chi', 'worldcup']",
8422,ScoreHints,974,en,2010-06-27 23:30:42+00:00,Twitter Web Client,#FC ZüThe score was nil-nil at full time. WWW.SCOREHINTS.COM #WorldCup,"['FC', 'WorldCup']",
8423,Herbie7296,860,en,2010-06-27 23:30:38+00:00,Twitter Web Client,#worldcup British tabloids showing great restraint after the #ENG #GER match. #nomentionofww2,"['worldcup', 'ENG', 'GER', 'nomentionofww2']",
8424,dr_imran,1441,en,2010-06-27 23:30:38+00:00,Twitter Web Client,england were robbed but they were poor to be honest.#worldcup,['worldcup'],
8425,ViaBrasilNYC,176,en,2010-06-27 23:30:32+00:00,Facebook,#Brazil vs Chile face off in #WorldCup for a spot in the quarterfinals. If you live for Brazilian Independence day... http://fb.me/xUY10EwJ,"['Brazil', 'WorldCup']",
8426,mr_sparks87,181,en,2010-06-27 23:30:28+00:00,Twitter Web Client,"Too many referee blunders in the #WorldCup  Sepp Blatter needs to pull his head out of his ass, aka the 18th century, and embrace technology",['WorldCup'],
8427,TheRoarSports,23749,en,2010-06-27 23:30:26+00:00,Twitter Web Client,Is it time for video technology to be used in football?: http://bit.ly/9EgTJy #WorldCup #ENG,"['WorldCup', 'ENG']",
8428,DeepInMiami,1412,en,2010-06-27 23:30:23+00:00,twitterfeed,#worldcup  #party Masutti and Monaco - Renaissance Part One ( Remixes ): THE HARLEM HUSTLERS finally Landed on Oce... http://bit.ly/aDNJQ1,"['worldcup', 'party']",
8429,rzalmj,800,en,2010-06-27 23:30:17+00:00,Twitter Web Client,good morning im having headaches bcoz of #arg . go go argentina win it the #worldcup,"['arg', 'worldcup']",
8430,AriellaFerraza,365,en,2010-06-27 23:30:12+00:00,Twitter Web Client,"RT @jazzifull Right peeps.... must go for the #ENG vs #GER #worldcup affair.  Ingerlund, ingerlund, ingerlund........ #ENGLAND","['ENG', 'GER', 'worldcup', 'ENGLAND']",
8431,rikooo177,0,en,2010-06-27 23:30:02+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1277681402,['worldcup'],
8432,dr_imran,1441,en,2010-06-27 23:29:56+00:00,Twitter Web Client,sepp blater needs to be removed asap.#worldcup,['worldcup'],
8433,theicehousecc,21003,en,2010-06-27 23:29:55+00:00,Twitter Web Client,RT: #comedy #worldcup #comic We are soon giving away free tickets on Twitter. Follow us @icehousecc and win :),"['comedy', 'worldcup', 'comic']",
8434,NotKipli,4,en,2010-06-27 23:29:54+00:00,Twitter Web Client,"@shopgirl157 Argentina is going to lose, they're a bunch of whiny payoff cheaters XD *hugs though!* #worldcup",['worldcup'],
8435,ambaggett,283,en,2010-06-27 23:29:39+00:00,Echofon,And as if Sven's free love approach got us further than the Capello boot camp approach. Imagine if we had an English manager! #WorldCup,['WorldCup'],
8436,so_you_know,2661,en,2010-06-27 23:29:27+00:00,Hootsuite,@emjhawk08 did u read Patriotism Without Borders by @GlobalPatriot http://bit.ly/FaJHO in re: #gha win over #usa etc #worldcup in general,"['gha', 'usa', 'worldcup']",
8437,dcjeroen,53,fr,2010-06-27 23:29:15+00:00,Twitter Web Client,#cuptweets #BRA #CHI 2-1 prediction via http://cuptweets.com #worldcup,"['cuptweets', 'BRA', 'CHI', 'worldcup']",
8438,Kimbo_Ramplin,4743,en,2010-06-27 23:29:14+00:00,Twitter Web Client,Msg from #PRK: Dear Leader expresses warm congratulations to #ENG on stunning performance  in #worldcup. Proof austerity measures work.,"['PRK', 'ENG', 'worldcup']",
8439,kenn_yyy,104,en,2010-06-27 23:29:11+00:00,Twitter Web Client,sublime from Argentina today #ARG #worldcup,"['ARG', 'worldcup']",
8440,pavankumar21,45,en,2010-06-27 23:29:03+00:00,Twitter Web Client,#ARG  vs #GER  in the quarter-finals. It would be unfair to call it the quarter finals  #WorldCup,"['ARG', 'GER', 'WorldCup']",
8441,zecohealth,7583,en,2010-06-27 23:29:02+00:00,ÜberSocialOrig,@JiJiVelz I'm catching up on my #WorldCup so keep me posted. Cool?,['WorldCup'],
8442,MarjanPovse,124,en,2010-06-27 23:28:59+00:00,Twitter Web Client,England's second goal was not in. Here is the photo proof: http://bit.ly/aQ2Lvc #eng #goal #ger #wc2010 #worldcup,"['eng', 'goal', 'ger', 'wc2010', 'worldcup']",
8443,STINGER_LP,61,en,2010-06-27 23:28:44+00:00,TweetDeck,"@LPTimes Yep, but somehow I didn't knew that at that time=) Can't wait to see. Maybe Messi will score his 1st goal on this #WorldCup finally",['WorldCup'],
8444,dcjeroen,53,fr,2010-06-27 23:28:41+00:00,Twitter Web Client,#cuptweets #NED #SVK 5-0 prediction via http://cuptweets.com #worldcup,"['cuptweets', 'NED', 'SVK', 'worldcup']",
8445,manfredistefano,6727,en,2010-06-27 23:28:40+00:00,TweetDeck,Rooney is not world class #worldcup,['worldcup'],
8446,fulhammatty,1223,en,2010-06-27 23:28:39+00:00,Twitter for BlackBerry®,Get home from Devon to find #worldcup wallchart has come unstuck & is now face down on kichen floor. Gotta love the symbolism,['worldcup'],
8447,PremierLeagueX,12217,en,2010-06-27 23:28:33+00:00,twitterfeed,"All the pressure will be on the Netherlands and Brazil when they take on Slovakia and Chile, team... http://bit.ly/ap2JV7 #worldcup #wc2010","['worldcup', 'wc2010']",
8448,immortalmorte,99,en,2010-06-27 23:28:23+00:00,Twitter Web Client,LMAO My grandma is watchin the #ger - #eng #worldcup match asking WTF is goin on....,"['ger', 'eng', 'worldcup']","Place(fullName='Conway, SC', name='Conway', type='city', country='United States', countryCode='US')"
8449,whittlz,3528,en,2010-06-27 23:28:22+00:00,Twitter for BlackBerry®,Have been inspired by #worldcup to go out and play some pick-up soccer. Injury report TK.,['worldcup'],
8450,kawaiicelia,387,en,2010-06-27 23:28:20+00:00,Twitter Web Client,The Man of the Match is now selected by Internet users. Biased much? Case in point: CR7 has won the title three times so far. #worldcup,['worldcup'],
8451,WorldCupTracker,73,en,2010-06-27 23:28:06+00:00,Twitter Web Client,#worldcup : The World Cup Needs Instant Replay Now http://worldcuptracker.org/blog/the-world-cup-needs-instant-replay-now,['worldcup'],
8452,TacoKel,972,en,2010-06-27 23:28:05+00:00,Twitter SMS,@iloveskinny all these #worldcup games are making me lazy! I keep staying indoors lol,['worldcup'],
8453,SweetDatingInfo,1028,en,2010-06-27 23:28:04+00:00,Twitter Web Client,#worldcup What’s happening? #ARG Argentina vs. #MEX Mexico prediction: 2:1. Live Argentina vs Mexico at http://bit.ly/d9xaAY,"['worldcup', 'ARG', 'MEX']",
8454,taut_7,2570,en,2010-06-27 23:28:03+00:00,TweetDeck,naw he's a referee RT @travilly: puffy is an umpire now? #worldcup,['worldcup'],
8455,theworldcup247,623,en,2010-06-27 23:28:03+00:00,BlogsFeedNet,#worldcup GOAL.COM: World Cup 2010: Argentina forward Diego Milito laughs at comparisons between Lionel Messi and...  http://bit.ly/bDL2Dg,['worldcup'],
8456,theworldcup247,623,en,2010-06-27 23:28:02+00:00,BlogsFeedNet,"#worldcup GUARDIAN: World Cup 2010: Brazil&#x27;s 1970 vintage were over-rated, says Dunga http://bit.ly/dv4bhM http://bit.ly/bDL2Dg",['worldcup'],
8457,CPPGeophysics,13073,en,2010-06-27 23:28:01+00:00,Twitter Web Client,Going into the #ned #worldcup game tomorrow number 1 in my worldcup pool!,"['ned', 'worldcup']",
8458,kunalgala9,39,en,2010-06-27 23:27:58+00:00,Twitter Web Client,Terrible refereeing dumps England and Mexico. What is FIFA doing? #worldcup,['worldcup'],
8459,HGVWolfie,1068,en,2010-06-27 23:27:54+00:00,Twitter Web Client,"#worldcup further to previous tweet,I can now confirm that there are DECIDEDLY more England flags than squashed bunny rabbits on the roads!",['worldcup'],
8460,billsimmon,978,en,2010-06-27 23:27:52+00:00,TweetDeck,Amused by the fact that England and US had almost identical #worldcup records this year. Rooney schmooney. :),['worldcup'],
8461,ScoreHints,974,en,2010-06-27 23:27:41+00:00,Twitter Web Client,#Czech Republic We won't tell you what it was but the score was not nil-nil at full time. WWW.SCOREHINTS.COM #WorldCup,"['Czech', 'WorldCup']",
8462,L3KTRiC,374,en,2010-06-27 23:27:36+00:00,Twitter Web Client,I dont get it. I said I was gunna go in on the #worldcup games but I can't. Only when my teams are playing! oh well #kanyeshrug,"['worldcup', 'kanyeshrug']",
8463,ddritzenhein,3690,en,2010-06-27 23:27:36+00:00,Twitter Web Client,I am so mad today England is out of the #worldcup,['worldcup'],
8464,iNellyP,87,en,2010-06-27 23:27:31+00:00,Twitter Web Client,the german guys have won against the english guys 4:1. but unofficially we have won 3:2 --&gt; either way the german guys have won =D #worldcup,['worldcup'],
8465,USAFooty,172,en,2010-06-27 23:27:23+00:00,Twitter Web Client,#usa #worldcup update : Lastest United States World Cup 2010 News http://bit.ly/90zUCI,"['usa', 'worldcup']",
8466,theremymarie,190,en,2010-06-27 23:27:13+00:00,Twitter for BlackBerry®,WOW #arg &#ger all guns in #arg win w a 3 and #ger win w a 4 against  opposing teams. #worldcup getting mre intrestng.,"['arg', 'arg', 'ger', 'worldcup']",
8467,kristiankar,98,en,2010-06-27 23:27:00+00:00,Twitter Web Client,@cupfever All but one of the main characters in the Nike ad are now out of the #worldcup. Someone better warn Ronaldo.,['worldcup'],
8468,WorldCupNowNet,95,en,2010-06-27 23:26:57+00:00,Twitter Web Client,"I will not quit, insists Capello http://worldcupnow.net/i-will-not-quit-insists-capello/ #worldcup #FIFA","['worldcup', 'FIFA']",
8469,Omari_L,579,en,2010-06-27 23:26:55+00:00,Twitter Web Client,Playing #FIFA #WorldCup on Xbox 360 !!!! Hahaha! Boooom!!!!,"['FIFA', 'WorldCup']",
8470,jamesey10,512,en,2010-06-27 23:26:48+00:00,Twitter Web Client,"U abuse the retweet! RT @TheCoster: It was hard to see #Mex go out of the #WorldCup, yes. I feel your pain. :) RT @jameseyjamesey:","['Mex', 'WorldCup']",
8471,MuZiKal_LaffTAU,641,en,2010-06-27 23:26:40+00:00,Twitter Web Client,Diddy just finished ref-fing @ #worldcup,['worldcup'],
8472,rod3000,6146,en,2010-06-27 23:26:39+00:00,Twitter for iPhone,So #eng lost to #ger 4-1. Just like #aus. Awkward. #worldcup,"['eng', 'ger', 'aus', 'worldcup']",
8473,HelloNavi,599,en,2010-06-27 23:26:32+00:00,Twitter for iPhone,"And now I really regret checking the #worldcup scores. #Mex, nooooooooooooooooo!","['worldcup', 'Mex']",
8474,SarahAlexis4,2438,en,2010-06-27 23:26:28+00:00,Twitter Web Client,"Ugh, neither USA nor England make it to the quarter-finals. Hup Holland Hup! #NED #worldcup","['NED', 'worldcup']",
8475,UniquePachu,467,en,2010-06-27 23:26:27+00:00,SmsTweets,Mixed emotions: Happy tat #ARG s thru but sad tat #ENG s out.. #worldcup,"['ARG', 'ENG', 'worldcup']",
8476,jhinch,459,en,2010-06-27 23:26:23+00:00,Twitter Web Client,"Way to not care, USA!: http://bitURL.net/wzs #worldcup",['worldcup'],
8477,SehangatAsmara,813,en,2010-06-27 23:26:04+00:00,Twitter Web Client,Big game.Big performance needed in #worldcup. Watch Argentina vs Mexico live free streaming http://bit.ly/d9xaAY,['worldcup'],
8478,Nelstel,110,en,2010-06-27 23:25:57+00:00,Twitter Web Client,@PRIMO_DodgerDog Who are u picking to win it all ? #worldcup,['worldcup'],
8479,fushiginaone,698,en,2010-06-27 23:25:52+00:00,Twitter Web Client,g a m e o f #bra t o m o r r o w ♪    #worldcup,"['bra', 'worldcup']",
8480,notjustdad,803,en,2010-06-27 23:25:50+00:00,Twitter Web Client,"Surely it'd be OK to use it in big tournaments, top leagues... we won't expect it at AFC Sudbury! #worldcup #FIFA","['worldcup', 'FIFA']",
8481,Carrot79,187,en,2010-06-27 23:25:47+00:00,Twitter Web Client,At least now we're out of the #worldcup no more vuvuzelas #findthepositive,"['worldcup', 'findthepositive']",
8482,msherfield,32,en,2010-06-27 23:25:41+00:00,Twitter Web Client,"and while we're at it, how about a video panel that reviews and punishes divers? 1 game for 1st offense, 2 for 2nd etc #fifa #worldcup","['fifa', 'worldcup']",
8483,ReedSAlbers,3017,en,2010-06-27 23:25:34+00:00,Twitter for BlackBerry®,"Liverpool plz. ""@SportsCenter: Caption contest: Where's the next stop on the @landondonovan express? #WorldCup",['WorldCup'],
8484,offical_t1m,64,en,2010-06-27 23:25:31+00:00,Twitter for iPhone,what #england needs to win the next #worldcup http://j.mp/aAerVJ :),"['england', 'worldcup']",
8485,TheFootballTrap,83,en,2010-06-27 23:25:20+00:00,Chattertrap,Ratings: USA vs. Ghana is Most-Watched FIFA World Cup Game http://chtr.it/66wX8q #worldcup #futbol #wc2010,"['worldcup', 'futbol', 'wc2010']",
8486,toastfloats,1649,en,2010-06-27 23:25:16+00:00,Twitter Web Client,There goes Mexico. No one left to cheer for. I think it's time to start looking more seriously at rugby. #worldcup,['worldcup'],
8487,ldnhal,350,en,2010-06-27 23:25:08+00:00,Twitter Web Client,FIFA's official website reads like an in-flight airline magazine. Are there HUMANS employed by this corrupt organisation? #worldcup,['worldcup'],
8488,SweetDatingInfo,1028,en,2010-06-27 23:25:04+00:00,Twitter Web Client,#worldcup #ARG vs #MEX. Argentina vs Mexico online this would be very interesting! http://bit.ly/d9xaAY,"['worldcup', 'ARG', 'MEX']",
8489,SehangatAsmara,813,en,2010-06-27 23:25:04+00:00,Twitter Web Client,"Predictin anoder shocker, a stalemate aft midnight in d #ARG #MEX match. http://bit.ly/d9xaAY #worldcup","['ARG', 'MEX', 'worldcup']",
8490,isaberabera,726,en,2010-06-27 23:25:04+00:00,Twitter Web Client,ESPN interviewed Thomas Muller in english. where did that footage go? did i just dream that up? #ger #worldcup,"['ger', 'worldcup']",
8491,sakee565,1,en,2010-06-27 23:25:03+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1277681103,['worldcup'],
8492,rikooo177,0,en,2010-06-27 23:25:03+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1277681102,['worldcup'],
8493,trxckster,572,en,2010-06-27 23:24:48+00:00,twitthat,futsal 4 youth! Sad but likely true #WorldCup read: Is U.S. #Soccer Willing To Change? 2010 Is a Failure http://bit.ly/cPVaKD #fb,"['WorldCup', 'Soccer', 'fb']",
8494,elidot,3426,en,2010-06-27 23:24:46+00:00,Twitter Web Client,"""Germany shudda at least taken England to dinner or the movies first..."" (via @deezydothis) #WorldCup",['WorldCup'],
8495,ScoreHints,974,en,2010-06-27 23:24:40+00:00,Twitter Web Client,#St George Illawarra We'll only almost tell you the score. WWW.SCOREHINTS.COM #WorldCup,"['St', 'WorldCup']",
8496,msherfield,32,en,2010-06-27 23:24:20+00:00,Twitter Web Client,"Not that #england should or would have won, but maybe it's time for replay on goals #fifa, at least at the #worldcup","['england', 'fifa', 'worldcup']",
8497,MagnoliaCaball,9,en,2010-06-27 23:24:09+00:00,Twitter Web Client,Gr8 recommend :-)  @KetyE: #BRA #BRA #BRA!! #jogobonito RT @Juanofwords Now I gotta decide which remaining #worldcup ... #latism #univision,"['BRA', 'BRA', 'BRA', 'jogobonito', 'worldcup', 'latism', 'univision']",
8498,oranjeleeuw2010,3,en,2010-06-27 23:23:51+00:00,Twitter Web Client,#worldcup #wk: Panini World Cup 2006 no.319 Ma... http://www.oranjeleeuw.com/4815/panini-world-cup-2006-no-319-matthew-amoahasamoah-gyan-4/,"['worldcup', 'wk']",
8499,jeffsinger,7014,en,2010-06-27 23:23:46+00:00,Twitter Web Client,FREE PRINT to 4 people who RT this and if #BRA loses their #WorldCup  game against #CHI. Details: http://bit.ly/bkSAcl GO #BRA!,"['BRA', 'WorldCup', 'CHI', 'BRA']",
8500,orzelc,8598,en,2010-06-27 23:23:26+00:00,Twitter Web Client,It's good to see that FIFA maintains their high standards for officials into the elimination rounds of the #worldcup.,['worldcup'],
8501,Jess_01,267,en,2010-06-27 23:23:17+00:00,Twitter Web Client,@7vanessa7 I did! It was unfair! I haven't been liking much the refereeing in the #worldcup,['worldcup'],
8502,theworldcup247,623,en,2010-06-27 23:23:13+00:00,BlogsFeedNet,#worldcup BBC: Maradona talks up Argentina hopes http://bit.ly/copURL http://bit.ly/bDL2Dg,['worldcup'],
8503,steven_d_gill,11,en,2010-06-27 23:23:09+00:00,Twitter for BlackBerry®,#worldcup the germans played well and the speed of them was out of thiS world just shows u what a shit overrated over payed team we have☹,['worldcup'],
8504,ldnhal,350,en,2010-06-27 23:22:46+00:00,Twitter Web Client,"England last made the semi-finals in '90. In '92 the Premier League was founded to ""give"" us the perfumed footsoldiers of today #worldcup",['worldcup'],
8505,soccerdotcom,191509,en,2010-06-27 23:22:43+00:00,Twitter Web Client,"Look away now, England fans. #Ger 4-1 #Eng T-shirt now available at Soccer.com - http://bit.ly/ger4eng1 Celebrate Die Mannschaft! #worldcup","['Ger', 'Eng', 'worldcup']",
8506,LouStrudwick,2247,en,2010-06-27 23:22:41+00:00,Twitter Web Client,"#Eng have the greatest players from top teams, Man Utd, Liverpool & Chelsea. Yet we did shit in the #WorldCup!","['Eng', 'WorldCup']",
8507,worldcup2014RT,553,en,2010-06-27 23:22:35+00:00,twitterfeed,RT @fifaworldcup10: #worldcup World Cup 2010: Argentina Forward Diego Milito Laughs At Comparisons Between Lionel ... http://bit.ly/944ZCT,['worldcup'],
8508,Cam3192,106,en,2010-06-27 23:22:28+00:00,Seesmic Web,My god such a good night of #worldcup. Bye Bye England,['worldcup'],
